OID_,Enclosure,Greeness,Openness,Population,Facilities
3089,0.198808,0.201802,0.043851,0.086828982,0.002928321
3090,0.187709,0.16266,0.102885,0.078028747,0
3091,0.199473,0.213728,0.019902,0.068935172,0
3092,0.13049,0.190697,0.076006,0.067175125,0.001180441
3093,0.263073,0.138401,0.03261,0.074215312,0.002352012
3094,0.170915,0.109212,0.051683,0.049574655,0.00070889
3095,0.081063,0.275533,0.059769,0.05338809,0.000195291
3096,0.168384,0.145585,0.036991,0.065415078,0.000334988
3097,0.175827,0.165075,0.072069,0.123789968,0.002774643
3098,0.225226,0.120103,0.040312,0.076562042,0.004679573
3099,0.153229,0.151553,0.039986,0.05074802,0.001305333
3100,0.191875,0.098541,0.013533,0.098855969,0.005808544
3101,0.264339,0.114375,0.017881,0.11410971,0.00237688
3102,0.215117,0.137951,0.036255,0.136110296,0.003415344
3103,0.193387,0.113771,0.065356,0.087709006,0.004317406
3104,0.244679,0.100712,0.040145,0.067761807,0.001741742
3105,0.220401,0.092572,0.021846,0.082428865,0.00248559
3106,0.171475,0.120821,0.034057,0.125843356,0.002782556
3107,0.163213,0.108227,0.019846,0.154590789,0.003657157
3108,0.307557,0.090811,0.032743,0.277500733,0.00708334
3109,0.197669,0.157403,0.032023,0.107949545,0.00354733
3110,0.112862,0.243897,0.030934,0.037547668,0
3111,0.157671,0.248972,0.042873,0.038427691,8.49E-05
3112,0.153351,0.232857,0.048654,0.028454092,0.000616189
3113,0.161389,0.235169,0.039574,0.043707832,0.000187654
3114,0.218782,0.204424,0.030973,0.047814608,0.000669838
3115,0.1751,0.22246,0.034747,0.047814608,0.000326337
3116,0.227282,0.129041,0.059148,0.066881784,0.002099325
3117,0.183262,0.178581,0.046758,0.034614256,0.000463544
3118,0.206342,0.20569,0.044295,0.026987386,0.000308974
3119,0.146416,0.212019,0.079429,0.024053975,0.001120054
3120,0.237933,0.135337,0.058833,0.05573482,0
3121,0.127612,0.271442,0.052641,0.02024054,0
3122,0.156197,0.164355,0.045514,0.038427691,0.000558673
3123,0.144707,0.177562,0.060336,0.080375477,0.001018821
3124,0.121305,0.2525,0.045652,0.051628043,0.000717885
3125,0.104027,0.246112,0.091534,0.039307715,0
3126,0.213902,0.110158,0.02569,0.049281314,0
3127,0.202437,0.155178,0.019295,0.210032268,0.026454551
3128,0.241438,0.074493,0.016273,0.222939278,0.010176405
3129,0.236592,0.097525,0.012935,0.248166618,0.010319094
3130,0.312747,0.049294,0.002714,0.084188912,0.008176658
3131,0.256407,0.155436,0.035797,0.076855383,0.007299223
3132,0.336497,0.085881,0.00698,0.12437665,0.009418797
3133,0.216378,0.086172,0.018446,0.179524787,0.003428403
3134,0.263829,0.058496,0.022598,0.208272221,0.013389414
3135,0.172544,0.131579,0.017101,0.162511,0.002766098
3136,0.174345,0.126214,0.035076,0.254620123,0.016711208
3137,0.250442,0.091101,0.022501,0.142857143,0.003690806
3138,0.230643,0.061982,0.031946,0.084775594,0.001932454
3139,0.207477,0.089769,0.014154,0.204458786,0.006980885
3140,0.211603,0.113409,0.021238,0.181871517,0.002794989
3141,0.237456,0.080301,0.008261,0.170724553,0.008794838
3142,0.210535,0.078,0.019181,0.072748607,0.002481271
3143,0.167177,0.11808,0.018247,0.171897917,0.004097609
3144,0.179964,0.135265,0.017862,0.254033441,0.007043368
3145,0.200223,0.096581,0.033045,0.158697565,0.002449566
3146,0.18485,0.182171,0.043942,0.135230273,0.000829041
3147,0.198257,0.103901,0.041349,0.114989733,0.003709298
3148,0.185079,0.143485,0.048133,0.083308888,0.003086858
3149,0.210846,0.121316,0.059576,0.202698739,0.001410252
3150,0.185045,0.140243,0.043431,0.110296275,0.00208243
3151,0.186794,0.122635,0.042481,0.151657378,0.002303964
3152,0.248948,0.099104,0.016689,0.186271634,0.001617183
3153,0.247164,0.099468,0.014133,0.222939278,0.00630368
3154,0.148702,0.090897,0.009872,0.092989146,0.001234679
3155,0.206925,0.121015,0.0386,0.149603989,0.008660016
3156,0.203048,0.067482,0.003184,0.147843943,0.002118818
3157,0.27392,0.139169,0.032988,0.102669405,0.004936044
3158,0.178411,0.147351,0.037788,0.144030507,0.003166279
3159,0.237054,0.139341,0.043891,0.092109123,0.003672126
3160,0.224513,0.109034,0.030435,0.147550601,0.004213128
3161,0.188717,0.091753,0.038252,0.171897917,0.005832156
3162,0.237539,0.101158,0.02192,0.188911704,0.002760639
3163,0.18643,0.202922,0.055089,0.135523614,0.001910964
3164,0.255997,0.080567,0.017289,0.2537401,0.011092063
3165,0.176914,0.072825,0.002762,0.101202699,0.001375574
3166,0.2261,0.082237,0.001396,0.051628043,0.001464587
3167,0.131233,0.166326,0.00475,0.068348489,0.002149172
3168,0.143508,0.123605,0.008669,0.049867996,0.000125249
3169,0.156836,0.025289,0.001246,0.090642417,0.002460308
3170,0.19328,0.136134,0.010494,0.102669405,0.002083966
3171,0.129166,0.120156,0.000404,0.093575829,0.002529269
3172,0.250299,0.116958,0.004206,0.036960986,0.000423862
3173,0.0922,0.274306,0.045672,0.028160751,0.001589146
3174,0.072027,0.204402,0.093532,0.008213552,0.000107204
3175,0.150612,0.130519,0.029441,0.165444412,0.001513768
3176,0.125845,0.223609,0.03703,0.108829569,0.001042927
3177,0.121959,0.236215,0.072488,0.098269287,0.000854552
3178,0.1542,0.186681,0.055438,0.024053975,0.000562974
3179,0.147882,0.134295,0.06522,0.155177471,0.002041101
3180,0.159411,0.153358,0.056108,0.084482253,0.002142368
3181,0.08708,0.236862,0.07807,0.071868583,0.004607713
3182,0.044345,0.197341,0.051227,0.079202112,0.002476799
3183,0.111367,0.205575,0.104892,0.056614843,0.000549493
3184,0.183182,0.159889,0.077549,0.061601643,0.001079337
3185,0.207015,0.133609,0.063825,0.092109123,0.000738638
3186,0.092367,0.14814,0.093495,0.099442652,0
3187,0.095486,0.205392,0.084278,0.066295101,0.000115488
3188,0.152024,0.153148,0.050106,0.028454092,0.000521695
3189,0.073935,0.199589,0.028646,0.085068935,0.000988569
3190,0.061288,0.164749,0.112358,0.080375477,0.000712758
3191,0.14724,0.096867,0.207422,0.042534468,0.002631655
3192,0.156731,0.146253,0.081776,0.054561455,0.000547041
3193,0.157981,0.144391,0.0583,0.047227926,0.001187217
3194,0.164104,0.120526,0.093544,0.041654444,0.002202928
3195,0.133036,0.139616,0.038414,0.105896157,0.001242503
3196,0.170764,0.136548,0.040013,0.085655617,0.000685753
3197,0.129772,0.16511,0.054201,0.060134937,0.000245918
3198,0.14116,0.078395,0.113375,0.060428278,0.000613599
3199,0.078599,0.23786,0.078932,0.03050748,0.000281659
3200,0.257796,0.093547,0.013462,0.313288354,0.010371167
3201,0.285416,0.087917,0.008884,0.317101789,0.02633799
3202,0.243384,0.112353,0.008054,0.274567322,0.006603863
3203,0.256468,0.093454,0.007648,0.322675271,0.030725327
3204,0.258485,0.093107,0.00926,0.250806688,0.011160821
3205,0.156961,0.151769,0.027516,0.147843943,0.006164793
3206,0.27958,0.114619,0.012545,0.234672925,0.013005517
3207,0.263197,0.08826,0.012524,0.305368143,0.00835094
3208,0.172463,0.234065,0.012378,0.112936345,0.004583497
3209,0.141173,0.172583,0.02863,0.078028747,0.001912538
3210,0.194147,0.137031,0.027565,0.161924318,0.002042743
3211,0.158371,0.1822,0.027447,0.096802581,0.001921119
3212,0.269288,0.091552,0.012623,0.178058082,0.003481099
3213,0.21371,0.112221,0.016452,0.209738926,0.001525182
3214,0.199951,0.147897,0.022095,0.132883544,0.008583036
3215,0.127636,0.210389,0.02729,0.194485186,0.003005435
3216,0.101148,0.247136,0.028124,0.06101496,0.001222846
3217,0.107448,0.220181,0.025123,0.098855969,0.001852894
3218,0.244798,0.122247,0.019855,0.111469639,0.003214241
3219,0.098442,0.211335,0.036409,0.041947785,0.000133104
3220,0.31198,0.077771,0.00971,0.184511587,0.011524993
3221,0.257092,0.096426,0.018374,0.12936345,0.009277712
3222,0.249543,0.12463,0.012553,0.220592549,0.008695617
3223,0.250351,0.089442,0.016285,0.214139044,0.008945633
3224,0.278631,0.076665,0.01502,0.164564388,0.018947383
3225,0.32515,0.077683,0.008344,0.180404811,0.003282538
3226,0.314252,0.07337,0.009484,0.13200352,0.014565019
3227,0.282079,0.084135,0.018243,0.168377823,0.009078057
3228,0.192126,0.15116,0.017393,0.10912291,0.001643676
3229,0.217403,0.126051,0.044182,0.144910531,0.001749652
3230,0.242371,0.113553,0.014291,0.227926078,0.005013539
3231,0.289102,0.076649,0.006274,0.200645351,0.007270312
3232,0.240732,0.11521,0.021586,0.150190672,0.0026804
3233,0.325682,0.061005,0.010036,0.12437665,0.003257068
3234,0.288207,0.104041,0.017364,0.126430038,0.000384624
3235,0.204627,0.154111,0.035312,0.135230273,0.004315519
3236,0.155303,0.147017,0.030762,0.151070695,0.002287158
3237,0.159599,0.146058,0.027611,0.122029921,0.002971995
3238,0.115239,0.195652,0.042328,0.075682018,0.001100986
3239,0.169003,0.151881,0.036689,0.144030507,0.000860996
3240,0.164547,0.139966,0.045789,0.120269874,0.001320248
3241,0.159412,0.151269,0.049477,0.080962159,0.001010164
3242,0.102243,0.175127,0.050082,0.057494867,0.001538532
3243,0.167184,0.141521,0.041213,0.063068348,0.000502075
3244,0.184504,0.131584,0.05854,0.079788794,0.000862664
3245,0.157253,0.183321,0.046094,0.047521267,0.000615894
3246,0.236604,0.122249,0.051971,0.201525374,0.007465242
3247,0.188973,0.118873,0.023781,0.078028747,0.002073281
3248,0.288047,0.171128,0.01176,0.098855969,0.003333283
3249,0.225997,0.139051,0.056795,0.224699325,0.004109384
3250,0.231299,0.090122,0.043774,0.131416838,0.001969808
3251,0.170745,0.192488,0.063702,0.136696979,0.00815469
3252,0.188465,0.186861,0.060642,0.151657378,0.001791422
3253,0.082332,0.208694,0.040383,0.163977706,0
3254,0.097694,0.184828,0.105974,0.100029334,0.000342738
3255,0.116125,0.171292,0.060234,0.100029334,0.000883326
3256,0.122419,0.161926,0.058284,0.072748607,0.003109592
3257,0.093182,0.196957,0.028687,0.067468466,0.003534945
3258,0.048093,0.197565,0.049813,0.056908184,0.000317489
3259,0.139897,0.15827,0.043603,0.090935758,0.003339329
3260,0.117805,0.1586,0.038592,0.095629217,0.001627837
3261,0.147076,0.093027,0.008185,0.10912291,0.001852739
3262,0.159994,0.16151,0.009991,0.068055148,0.002093017
3263,0.067149,0.197151,0.0261,0.143150484,0.001496763
3264,0.040213,0.232055,0.029847,0.065708419,0.001790257
3265,0.143121,0.173553,0.038464,0.063068348,0.001864906
3266,0.180411,0.130133,0.05647,0.040187738,0.001080441
3267,0.11725,0.162702,0.054693,0.05837489,0.001868645
3268,0.083991,0.168333,0.057431,0.054561455,0.002414204
3269,0.038892,0.181122,0.036124,0.060721619,0.000632473
3270,0.058304,0.306623,0.046812,0.053974773,0
3271,0.197974,0.138073,0.024644,0.232912878,0.006542632
3272,0.205246,0.079927,4.70E-02,0.113816368,0.004448962
3273,0.185766,0.154018,0.049424,0.14725726,0.003286538
3274,0.182263,0.13409,0.034991,0.195658551,0.012883277
3275,0.183562,0.1319,0.023449,0.208858903,0.003759057
3276,0.165679,0.1505,0.030439,0.13963039,0.004988692
3277,0.162669,0.130474,0.042384,0.117629803,0.003995991
3278,0.142922,0.123503,0.1052,0.049867996,0.002034022
3279,0.147406,0.174776,0.040435,0.133763567,0.000765781
3280,0.107024,0.20445,0.038415,0.156350836,0.004631303
3281,0.131213,0.1693,0.05404,0.092402464,0.002893
3282,0.102983,0.183868,0.049921,0.073041948,0.003879168
3283,0.066511,0.181614,0.080737,0.052508067,0.0010771
3284,0.159538,0.151085,0.046398,0.087709006,0.000271208
3285,0.109561,0.184075,0.044833,0.060428278,0.000389301
3286,0.079095,0.215219,0.041357,0.060721619,0.00049861
3287,0.022857,0.254629,0.018594,0.045174538,0.002068518
3288,0.104246,0.172202,0.043761,0.111469639,0.006137558
3289,0.108984,0.236227,0.075686,0.026987386,0.000352244
3290,0.133036,0.179196,0.049893,0.10648284,0.001610601
3291,0.266479,0.073608,0.015144,0.11674978,0.003824845
3292,0.079103,0.243384,0.041956,0.072748607,0
3293,0.135565,0.215378,0.029704,0.071281901,0.002624713
3294,0.142024,0.134636,0.023406,0.146377237,0.007747752
3295,0.094696,0.221962,0.046248,0.063655031,0.002464348
3296,0.056149,0.27955,0.05654,0.056614843,0.000174031
3297,0.183497,0.166889,0.080603,0.023760634,0
3298,0.148059,0.157155,0.050854,0.07362863,0
3299,0.140345,0.110263,0.090766,0.017307128,0
3300,0.059216,0.227385,0.086566,0.032267527,8.26E-05
3301,0.041637,0.273628,0.093497,0.026400704,0.001673698
3302,0.050868,0.325309,0.120972,0.019067175,0
3303,0.037518,0.197801,0.045414,0.044001173,0.000175673
3304,0.145132,0.150397,0.045957,0.029627457,0.000546046
3305,0.072774,0.178189,0.073085,0.028160751,0
3306,0.170428,0.174805,0.018157,0.035200939,0
3307,0.089553,0.238834,0.035086,0.078908771,0.000496405
3308,0.19955,0.159078,0.039745,0.04312115,0
3309,0.145229,0.202901,0.042087,0.043414491,0
3310,0.093185,0.151362,0.080346,0.075975359,0.00089758
3311,0.078891,0.241753,0.061047,0.055148137,0.000675252
3312,0.12522,0.27019,0.053867,0.033147551,0.000963437
3313,0.093926,0.182335,0.065275,0.107656204,0.001174783
3314,0.090993,0.182676,0.055217,0.142857143,0.002542187
3315,0.067772,0.245461,0.032833,0.088002347,0.002986378
3316,0.21306,0.097072,0.076842,0.114403051,0.00348202
3317,0.06333,0.289862,0.044622,0.033734233,0.000480887
3318,0.049194,0.20296,0.072989,0.033440892,0
3319,0.092178,0.157489,0.07646,0.031094163,0.000769564
3320,0.02884,0.268976,0.033728,0.030800821,0.000262603
3321,0.047621,0.261905,0.024794,0.041067762,0.0001173
3322,0.204772,0.122785,0.029395,0.051041361,0.000159115
3323,0.242929,0.098654,0.025766,0.064241713,0.009803877
3324,0.225513,0.10544,0.008607,0.104429451,0.000665023
3325,0.190011,0.139293,0.04404,0.146083896,0.024355079
3326,0.185574,0.110298,0.01305,0.196831916,0.01168497
3327,0.19151,0.102173,0.010992,0.177178058,0.003990338
3328,0.206792,0.11152,0.017193,0.176004693,0.00573861
3329,0.133112,0.16195,0.020453,0.097389264,0.007207017
3330,0.143289,0.14343,0.046254,0.06864183,0.007889536
3331,0.203386,0.153196,0.013039,0.177178058,0.010457261
3332,0.140207,0.165311,0.019183,0.065415078,0.001194807
3333,0.139664,0.166904,0.037119,0.062775007,0.006509551
3334,0.108289,0.178869,0.031757,0.021120563,0.00097088
3335,0.087108,0.159141,0.016733,0.060134937,0
3336,0.481309,0,0.052109,0.029334116,0
3337,0.099192,0.143064,0.033869,0.044001173,0.001109002
3338,0.106288,0.201322,0.047354,0.037254327,7.01E-05
3339,0.171779,0.129327,0.025239,0.090349076,0.001755774
3340,0.198449,0.072462,0.000712,0.13464359,0.004117699
3341,0.201297,0.125494,0.0204,0.240246407,0.007981884
3342,0.17075,0.081362,0.001499,0.105016134,0.007427867
3343,0.135872,0.142938,0.007911,0.060721619,0.004902126
3344,0.246445,0.046376,0.001917,0.205338809,0.037325626
3345,0.214745,0.122745,0.008032,0.173951305,0.019347117
3346,0.187977,0.16913,0.013901,0.203285421,0.011794159
3347,0.130487,0.153294,0.023657,0.141683778,0.0028707
3348,0.176742,0.106517,0.015394,0.064241713,0.001453832
3349,0.196315,0.120941,0.049208,0.070108536,0.000662435
3350,0.197826,0.199432,0.017972,0.089469053,0.003035514
3351,0.306288,0.06665,0.009638,0.156350836,0.013873952
3352,0.248491,0.128238,0.024281,0.123789968,0.003822098
3353,0.258725,0.087807,0.042861,0.071281901,0.001502869
3354,0.206671,0.142937,0.051815,0.090055735,0.001568301
3355,0.158322,0.197763,0.067267,0.049574655,0.00340889
3356,0.156592,0.17231,0.077362,0.032854209,0.004311891
3357,0.131128,0.168891,0.044309,0.088002347,0.001639159
3358,0.220274,0.113793,0.060096,0.093282488,0.001686674
3359,0.192318,0.161084,0.051422,0.107362863,0.000412107
3360,0.259277,0.118859,0.028919,0.120269874,0.000740579
3361,0.245561,0.133955,0.021735,0.122616603,0.005322163
3362,0.261579,0.109618,0.037703,0.088295688,0.00250728
3363,0.350411,0.061953,0.017125,0.112643004,0.002365444
3364,0.30278,0.087231,0.02063,0.148723966,0.006460983
3365,0.257234,0.127124,0.023984,0.157817542,0.004309025
3366,0.184229,0.17552,0.035043,0.096802581,0.007657891
3367,0.137431,0.184701,0.035022,0.074508654,0.003670069
3368,0.197519,0.236826,0.012751,0.031387504,0.001408488
3369,0.142119,0.149783,0.01198,0.051041361,0.000651325
3370,0.209029,0.163644,0.028585,0.075095336,0.001846472
3371,0.245019,0.125941,0.029428,0.117336462,0.005542878
3372,0.221199,0.155232,0.038119,0.141390437,0.007956463
3373,0.148125,0.261363,0.013757,0.01525374,0.00126319
3374,0.054941,0.262745,0.023362,0.008506894,0.000155714
3375,0.178595,0.164102,0.032973,0.097682605,0
3376,0.178445,0.200465,0.030445,0.072161924,0.005588736
3377,0.29437,0.115753,0.020431,0.157524201,0.008349973
3378,0.277113,0.100481,0.021187,0.157524201,0.002954164
3379,0.192571,0.173035,0.023085,0.06336169,0.015207132
3380,0.227165,0.109975,0.045972,0.07098856,0
3381,0.334472,0.074741,0.036829,0.163977706,0.010120926
3382,0.222006,0.14328,0.02982,0.107949545,0.006499554
3383,0.202704,0.188132,0.02994,0.093575829,0.001090815
3384,0.201802,0.157384,0.023151,0.118216486,0.003346058
3385,0.16969,0.177639,0.042182,0.112936345,0.001955079
3386,0.150897,0.215162,0.025253,0.071575242,0.002163711
3387,0.138694,0.194441,0.016879,0.019067175,0.001172576
3388,0.205329,0.186936,0.018859,0.085655617,0.001945247
3389,0.137206,0.150696,0.010425,0.022293928,0.002792921
3390,0.197215,0.178545,0.029312,0.060134937,0.001403044
3391,0.235033,0.157106,0.022901,0.124083309,0.007178285
3392,0.338361,0.07841,0.023452,0.144323849,0.004741851
3393,0.186323,0.19663,0.020583,0.061894984,0.003493282
3394,0.172657,0.188905,0.004865,0.177471399,0.030686256
3395,0.266212,0.126857,0.038194,0.139337049,0.014773649
3396,0.331675,0.082841,0.032203,0.102962746,0.002366134
3397,0.310913,0.093924,0.02233,0.123203285,0.004875213
3398,0.269349,0.117981,0.016421,0.094455852,0.01331662
3399,0.305994,0.08928,0.023325,0.105309475,0.007661635
3400,0.216453,0.151866,0.014285,0.066881784,0.002333716
3401,0.296823,0.091125,0.028236,0.095042534,0.006902069
3402,0.34182,0.108576,0.027051,0.057494867,0.00119295
3403,0.252055,0.167996,0.031548,0.073335289,0.001169115
3404,0.270671,0.131588,0.03488,0.05338809,0.002887478
3405,0.195188,0.157379,0.049223,0.117629803,0.007488311
3406,0.210585,0.150305,0.031426,0.079495453,0.006386055
3407,0.230904,0.137536,0.025755,0.115576415,0.007170987
3408,0.315358,0.09263,0.024232,0.136110296,0.005950934
3409,0.256728,0.083482,0.062883,0.104722793,0.002662315
3410,0.174594,0.164675,0.059405,0.112056322,0.004802889
3411,0.173249,0.184754,0.042722,0.078908771,0
3412,0.273426,0.094834,0.029409,0.108242886,0.004598164
3413,0.273156,0.090513,0.038888,0.116456439,0.006050405
3414,0.218822,0.176299,0.029161,0.091229099,0.003761924
3415,0.22505,0.168848,0.032013,0.085362276,0.003775007
3416,0.131259,0.209688,0.035638,0.054854796,0.001285475
3417,0.166935,0.202486,0.048209,0.040481079,0.000879683
3418,0.194842,0.18801,0.030119,0.078908771,0.002998387
3419,0.250587,0.118793,0.050169,0.057788208,0.002166251
3420,0.186426,0.170644,0.061574,0.066295101,0.006572483
3421,0.201565,0.174721,0.056532,0.033147551,0.000221631
3422,0.264312,0.130179,0.030481,0.097095923,0.004438807
3423,0.273808,0.110605,0.015579,0.154004107,0.009254158
3424,0.301318,0.102055,0.013927,0.155470813,0.014572269
3425,0.345024,0.080286,0.009323,0.140803755,0.010265757
3426,0.263105,0.123879,0.027819,0.190671751,0.019186044
3427,0.271397,0.107251,0.019647,0.197711939,0.00698305
3428,0.255433,0.134548,0.017283,0.158990906,0.001172825
3429,0.273593,0.109452,0.014772,0.121443238,0.006171871
3430,0.327132,0.08131,0.017735,0.169551188,0.007871663
3431,0.375686,0.025128,0,0.164271047,0.231251993
3432,0.32862,0.060565,0.011664,0.160457612,0.03658595
3433,0.26573,0.12079,0.043138,0.133763567,0.005437126
3434,0.254409,0.082397,0.050655,0.109709592,0.002269602
3435,0.179949,0.142021,0.048203,0.091522441,0.004747784
3436,0.240964,0.134103,0.052798,0.095335876,0.003121106
3437,0.23248,0.143586,0.043747,0.075975359,0.001426478
3438,0.279568,0.136327,0.010508,0.095042534,0.002233208
3439,0.305445,0.107274,0.027508,0.058961572,0
3440,0.241584,0.143955,0.042584,0.10912291,0.001184116
3441,0.142896,0.178555,0.053959,0.055148137,0.000137476
3442,0.223769,0.147125,0.040349,0.070695219,0.000242984
3443,0.320754,0.101872,0.017425,0.170724553,0.003556485
3444,0.298302,0.094235,0.044624,0.08888237,0.00205719
3445,0.2712,0.100651,0.039936,0.190965092,0.008765785
3446,0.273905,0.093226,0.033049,0.10912291,0.001969268
3447,0.21716,0.158369,0.061591,0.038721033,0.000595354
3448,0.239294,0.14227,0.06461,0.065708419,0
3449,0.25985,0.101649,0.037041,0.0812555,0.004484987
3450,0.395742,0.046084,0.006398,0.118803168,0.011048679
3451,0.285716,0.070819,0.066417,0.134056908,0.01186524
3452,0.26038,0.079752,0.098686,0.124669991,0.021385069
3453,0.097411,0.234818,0.062177,0.018187152,0.00853832
3454,0.405793,0.033233,0.006043,0.118216486,0.007673649
3455,0.157552,0.139971,0.076345,0.088589029,0.002966427
3456,0.196885,0.129315,0.066182,0.036374303,0.003719823
3457,0.2108,0.135836,0.02971,0.101202699,0.006106173
3458,0.241533,0.056152,0.029783,0.122029921,0.015964493
3459,0.100851,0.155695,0.076965,0.063655031,0.00128386
3460,0.170585,0.083038,0.039043,0.08888237,0.001731489
3461,0.258374,0.04275,0.02655,0.106189498,0.004136988
3462,0.142207,0.150871,0.057968,0.065415078,0.001032817
3463,0.094974,0.15573,0.070348,0.049574655,0.001565378
3464,0.18104,0.084382,0.065709,0.059841596,0
3465,0.143951,0.135658,0.045396,0.064828395,0.001579679
3466,0.113369,0.170837,0.046327,0.046347903,0.00435335
3467,0.138409,0.157141,0.043321,0.052214726,0.000659049
3468,0.153377,0.142082,0.063991,0.097975946,0.001336022
3469,0.131054,0.140259,0.061437,0.044001173,0
3470,0.149848,0.118997,0.040265,0.055441478,0
3471,0.100787,0.158479,0.087538,0.044294515,0
3472,0.167026,0.150967,0.057762,0.051628043,0.002235808
3473,0.18255,0.161467,0.044099,0.059548255,0.001073568
3474,0.057059,0.205655,0.090043,0.032560868,0.001262572
3475,0.023093,0.300021,0.05265,0.014080375,0.000252334
3476,0.130763,0.171089,0.049398,0.093575829,0.000641601
3477,0.180145,0.121865,0.058642,0.121149897,0.00447932
3478,0.059872,0.198936,0.098006,0.042241126,0.002292722
3479,0.19358,0.118704,0.072994,0.089469053,0.001090398
3480,0.087687,0.180487,0.097345,0.046347903,0.000559631
3481,0.133671,0.165663,0.051706,0.039601056,0.001011664
3482,0.0765,0.183775,0.085251,0.034027574,0.000287669
3483,0.113706,0.226771,0.072722,0.021707246,0.002023448
3484,0.112082,0.162238,0.056312,0.065708419,0.005120313
3485,0.13103,0.200257,0.054654,0.045467879,0.000494082
3486,0.109343,0.204429,0.089099,0.050454679,0.000158592
3487,0.099842,0.196318,0.084226,0.048987973,0.002203358
3488,0.092304,0.218829,0.06662,0.092109123,0.006677001
3489,0.185685,0.12157,0.039207,0.090055735,0.003449744
3490,0.081607,0.233222,0.08408,0.088002347,0.101187192
3491,0.189307,0.111349,0.019395,0.090642417,0
3492,0.102201,0.186594,0.084388,0.040774421,0.000256692
3493,0.139664,0.18046,0.0215,0.081548841,0.002243366
3494,0.098011,0.198489,0.082743,0.066295101,0.001409649
3495,0.043956,0.275823,0.07361,0.033147551,0.000103013
3496,0.146527,0.072583,0.019964,0.061601643,0.005125166
3497,0.067807,0.212939,0.031583,0.018480493,9.79E-05
3498,0.069465,0.116222,0.028808,0.026987386,0.000241211
3499,0.125149,0.06658,0.011177,0.022587269,0.001083393
3500,0.182038,0.117766,0.016722,0.066881784,0
3501,0.103073,0.116834,0.024038,0.066588442,0.002175198
3502,0.182756,0.070003,0.019157,0.061308302,0.002083861
3503,0.134292,0.106708,0.011856,0.081548841,0.002883676
3504,0.204325,0.069801,0.01176,0.074801995,0.004446268
3505,0.119484,0.104867,0.032722,0.060428278,0.005362541
3506,0.195188,0.11659,0.037804,0.059254913,0
3507,0.172266,0.07734,0.019229,0.058081549,0.002690714
3508,0.315377,0.01477,0.029417,0.160457612,0.024513199
3509,0.1788,0.111747,0.039759,0.101789381,0.000990167
3510,0.146109,0.093595,0.074498,0.048987973,0.001742378
3511,0.170939,0.103547,0.054292,0.095335876,0.003283645
3512,0.156401,0.11343,0.046629,0.100909358,0.003002422
3513,0.140043,0.139136,0.053365,0.063068348,0.001093495
3514,0.154302,0.12275,0.054589,0.049574655,0.001211614
3515,0.161388,0.091909,0.095633,0.042827809,0.000972677
3516,0.098916,0.200756,0.028443,0.04576122,0
3517,0.100559,0.205237,0.032896,0.034614256,0.002219246
3518,0.150975,0.112666,0.050091,0.060134937,0.002472097
3519,0.211033,0.079286,0.046597,0.080082136,0.000636155
3520,0.201101,0.142054,0.047687,0.038427691,0.000377756
3521,0.149862,0.139543,0.059318,0.07362863,0.003492813
3522,0.150091,0.138143,0.033841,0.120856556,0.002149473
3523,0.083087,0.169692,0.070413,0.03549428,0
3524,0.225763,0.063391,0.04661,0.100616016,0.000797673
3525,0.139707,0.109339,0.019921,0.079495453,0.006102893
3526,0.198073,0.046101,0.020935,0.040187738,0.005716961
3527,0.115124,0.137073,0.017053,0.022587269,0.001069452
3528,0.151195,0.106861,0.016889,0.132883544,0.001787565
3529,0.137824,0.134302,0.017183,0.074801995,0.002968497
3530,0.080804,0.183726,0.034847,0.066881784,0.000572774
3531,0.153932,0.129191,0.014768,0.085362276,0.002317666
3532,0.160099,0.113298,0.019739,0.095922558,0.00232789
3533,0.073122,0.211157,0.034154,0.051334702,0
3534,0.149752,0.163737,0.040313,0.047814608,0.000966997
3535,0.131837,0.158798,0.018435,0.056321502,0.000419283
3536,0.086136,0.166972,0.028204,0.059254913,0.00127901
3537,0.084066,0.235477,0.020529,0.061601643,0.01438891
3538,0.151509,0.140151,0.026167,0.141683778,0.084862474
3539,0.142042,0.147828,0.033573,0.10413611,0.005188962
3540,0.182441,0.169963,0.041244,0.044001173,0.001321251
3541,0.112084,0.181333,0.058671,0.059548255,0.019513651
3542,0.074925,0.192814,0.046107,0.073335289,0.00964587
3543,0.104284,0.177758,0.030054,0.049867996,0.002890021
3544,0.118433,0.152653,0.043143,0.051041361,0.002855039
3545,0.143514,0.151766,0.045768,0.113229686,0.002829848
3546,0.185036,0.121699,0.028233,0.129950132,0.005630023
3547,0.230013,0.163307,0.03697,0.110589616,0.002410607
3548,0.192425,0.113572,0.029741,0.063068348,0.010794465
3549,0.219279,0.143636,0.025143,0.096215899,0.001319236
3550,0.152,0.159512,0.022248,0.101202699,0.004214588
3551,0.201906,0.13548,0.022029,0.112936345,0.004205233
3552,0.189964,0.121194,0.026519,0.060428278,0.002302032
3553,0.309181,0.033112,0.017889,0.216779114,0.023305583
3554,0.316356,0.035548,0.010209,0.175711352,0.004532424
3555,0.123292,0.14121,0.060827,0.095335876,0.002014945
3556,0.189184,0.115709,0.039327,0.0862423,0.007236492
3557,0.219717,0.083896,0.04885,0.129656791,0.002464308
3558,0.160268,0.119345,0.05942,0.091815782,0.002343591
